recharge_id,date,heure,user_id,numero_compteur,zone_id,region,type_compteur,montant_brut,redevance,taxe_communale,montant_net,kwh_obtenus,cumul_mois_avant,tranche_finale,economie_baisse,canal_paiement,statut
14081,2026-01-30,20:52,6521,SN09404477,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,20.0,1,541.59,Orange Money,succes
14082,2026-02-09,12:41,6521,SN09404477,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,44.33,1,541.59,Orange Money,succes
14083,2026-01-26,12:49,6522,SN09193194,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14084,2026-02-01,14:16,6522,SN09193194,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14085,2026-02-16,15:09,6522,SN09193194,9,Diourbel,DPP,3000,0,75.0,2925.0,33.54,119.67,2,0.0,Orange Money,succes
14086,2026-01-29,19:48,6522,SN09193194,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,22.22,1,216.64,Wave,succes
14087,2026-02-09,08:20,6522,SN09193194,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,63.11,1,541.59,Wave,succes
14088,2026-01-26,18:31,6523,SN11692755,11,Saint-Louis,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14089,2026-02-01,12:35,6523,SN11692755,11,Saint-Louis,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14090,2026-01-26,20:31,6524,SN01582228,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14091,2026-01-26,16:17,6525,SN09201173,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14092,2026-02-01,18:13,6525,SN09201173,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
14093,2026-02-15,19:09,6525,SN09201173,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,73.79,1,216.64,Free Money,succes
14094,2026-01-26,18:58,6526,SN09501739,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14095,2026-02-01,08:47,6526,SN09501739,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14096,2026-02-17,12:46,6526,SN09501739,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,80.5,1,541.59,Wave,succes
14097,2026-01-26,19:51,6527,SN09655933,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14098,2026-01-26,14:03,6528,SN09904276,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14099,2026-02-01,09:50,6528,SN09904276,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14100,2026-02-17,12:50,6528,SN09904276,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,89.69,1,324.95,Wave,succes
14101,2026-01-26,10:22,6529,SN18821503,18,Tambacounda,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14102,2026-01-26,19:00,6530,SN07602335,7,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14103,2026-02-01,17:16,6530,SN07602335,7,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
14104,2026-02-20,11:36,6530,SN07602335,7,Thiès,DPP,5000,0,125.0,4875.0,59.45,69.7,1,541.59,Orange Money,succes
14105,2026-02-16,16:29,6530,SN07602335,7,Thiès,DPP,5000,0,125.0,4875.0,59.45,55.97,1,541.59,Wave,succes
14106,2026-01-26,18:19,6531,SN03203777,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14107,2026-02-01,19:20,6531,SN03203777,3,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
14108,2026-02-06,17:31,6531,SN03203777,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,40.37,1,541.59,Orange Money,succes
14109,2026-01-26,17:11,6532,SN23462600,23,Sédhiou,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14110,2026-02-01,20:40,6532,SN23462600,23,Sédhiou,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
14111,2026-01-26,10:07,6533,SN21229008,21,Kaffrine,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14112,2026-02-01,15:25,6533,SN21229008,21,Kaffrine,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Free Money,succes
14113,2026-01-28,09:48,6533,SN21229008,21,Kaffrine,DPP,5000,0,125.0,4875.0,59.45,8.15,1,541.59,Wave,succes
14114,2026-02-16,10:16,6533,SN21229008,21,Kaffrine,DPP,5000,0,125.0,4875.0,59.45,60.93,1,541.59,Wave,succes
14115,2026-01-26,14:10,6534,SN09639486,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14116,2026-01-26,11:44,6535,SN03831003,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14117,2026-01-26,19:34,6536,SN02931835,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14118,2026-01-26,13:51,6537,SN12867368,12,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
14119,2026-02-01,16:01,6537,SN12867368,12,Saint-Louis,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14120,2026-01-26,12:56,6538,SN02461481,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14121,2026-01-26,16:14,6539,SN09921149,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14122,2026-01-26,08:39,6540,SN15714474,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14123,2026-02-01,11:42,6540,SN15714474,15,Louga,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14124,2026-02-13,10:26,6540,SN15714474,15,Louga,DPP,2000,0,50.0,1950.0,23.78,82.8,1,216.64,Free Money,succes
14125,2026-01-26,15:00,6541,SN19110756,19,Ziguinchor,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Orange Money,succes
14126,2026-02-01,09:44,6541,SN19110756,19,Ziguinchor,PPP,9500,429,500.0,19071.0,111.63,0.0,2,0.0,Orange Money,succes
14127,2026-02-24,14:12,6541,SN19110756,19,Ziguinchor,PPP,3000,0,75.0,2925.0,15.41,402.96,2,0.0,Wave,succes
14128,2026-01-26,09:09,6542,SN01938339,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14129,2026-01-26,20:41,6543,SN13110312,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
14130,2026-02-01,15:09,6543,SN13110312,13,Kaolack,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
14131,2026-01-26,19:48,6544,SN01705746,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
14132,2026-02-01,18:22,6544,SN01705746,1,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14133,2026-02-24,12:02,6544,SN01705746,1,Dakar,DPP,2000,0,50.0,1950.0,14.29,179.63,2,0.0,Orange Money,succes
14134,2026-01-26,16:52,6545,SN06703209,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14135,2026-02-01,08:26,6545,SN06703209,6,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14136,2026-01-26,11:54,6546,SN10734049,10,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Agence Senelec,succes
14137,2026-02-01,10:07,6546,SN10734049,10,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
14138,2026-02-15,18:31,6546,SN10734049,10,Diourbel,DPP,3000,0,75.0,2925.0,35.67,83.16,1,324.95,Wave,succes
14139,2026-01-26,18:35,6547,SN13196260,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14140,2026-02-01,20:46,6547,SN13196260,13,Kaolack,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14141,2026-02-18,18:49,6547,SN13196260,13,Kaolack,DPP,3000,0,75.0,2925.0,35.67,76.13,1,324.95,Orange Money,succes
14142,2026-02-10,15:10,6547,SN13196260,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,41.1,1,541.59,Orange Money,succes
14143,2026-01-26,13:31,6548,SN04537678,4,Dakar,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
14144,2026-02-01,12:38,6548,SN04537678,4,Dakar,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Orange Money,succes
14145,2026-01-26,18:21,6549,SN02510944,2,Dakar,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
14146,2026-01-26,10:54,6550,SN02285392,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14147,2026-02-01,20:45,6550,SN02285392,2,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14148,2026-01-26,13:40,6551,SN13456193,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14149,2026-02-01,14:16,6551,SN13456193,13,Kaolack,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14150,2026-01-26,11:47,6552,SN09652740,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14151,2026-01-26,17:23,6553,SN09328452,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14152,2026-01-26,19:20,6554,SN02970297,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14153,2026-02-01,13:51,6554,SN02970297,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Agence Senelec,succes
14154,2026-02-03,16:03,6554,SN02970297,2,Dakar,DPP,5000,429,125.0,4446.0,54.22,13.17,1,493.94,Orange Money,succes
14155,2026-02-17,18:37,6554,SN02970297,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,97.83,1,324.95,Wave,succes
14156,2026-02-15,13:17,6554,SN02970297,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,84.95,1,541.59,Orange Money,succes
14157,2026-01-26,14:18,6555,SN07361917,7,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14158,2026-02-01,08:23,6555,SN07361917,7,Thiès,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14159,2026-01-26,19:45,6556,SN09472079,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14160,2026-02-01,08:11,6556,SN09472079,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14161,2026-01-26,19:36,6557,SN09920558,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14162,2026-02-01,16:50,6557,SN09920558,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14163,2026-01-30,14:03,6557,SN09920558,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,21.44,1,324.95,Orange Money,succes
14164,2026-01-26,13:05,6558,SN09301396,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14165,2026-02-01,14:34,6558,SN09301396,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14166,2026-01-26,13:16,6559,SN01377703,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14167,2026-02-01,14:09,6559,SN01377703,1,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14168,2026-02-15,19:09,6559,SN01377703,1,Dakar,DPP,1000,0,25.0,975.0,11.89,99.01,1,108.32,Wave,succes
14169,2026-01-26,08:18,6560,SN09691001,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14170,2026-01-26,08:38,6561,SN19173324,19,Ziguinchor,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Wave,succes
14171,2026-02-01,12:59,6561,SN19173324,19,Ziguinchor,PPP,9500,429,250.0,9321.0,60.27,0.0,2,0.0,Wave,succes
14172,2026-01-26,17:01,6562,SN08583780,8,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14173,2026-01-26,10:16,6563,SN11640027,11,Saint-Louis,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14174,2026-01-26,09:46,6564,SN09541446,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14175,2026-02-01,12:07,6564,SN09541446,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14176,2026-02-23,18:50,6564,SN09541446,9,Diourbel,DPP,3000,0,75.0,2925.0,21.43,159.56,2,0.0,Orange Money,succes
14177,2026-01-26,16:55,6565,SN12226632,12,Saint-Louis,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Wave,succes
14178,2026-02-01,11:36,6565,SN12226632,12,Saint-Louis,PPP,9500,429,500.0,19071.0,111.63,0.0,2,0.0,Orange Money,succes
14179,2026-01-29,12:21,6565,SN12226632,12,Saint-Louis,PPP,1000,0,25.0,975.0,6.61,32.14,1,108.27,Wave,succes
14180,2026-01-26,18:17,6566,SN05304883,5,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14181,2026-02-01,15:53,6566,SN05304883,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
14182,2026-02-15,15:46,6566,SN05304883,5,Thiès,DPP,1000,0,25.0,975.0,11.89,95.66,1,108.32,Orange Money,succes
14183,2026-01-26,13:12,6567,SN11487552,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14184,2026-01-26,14:08,6568,SN06661295,6,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14185,2026-01-26,16:52,6569,SN05390241,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14186,2026-01-26,12:01,6570,SN13337512,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14187,2026-02-01,14:04,6570,SN13337512,13,Kaolack,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
14188,2026-02-14,11:19,6570,SN13337512,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,64.02,1,216.64,Orange Money,succes
14189,2026-01-26,20:37,6571,SN09838639,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14190,2026-01-26,14:52,6572,SN19206182,19,Ziguinchor,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14191,2026-02-01,17:06,6572,SN19206182,19,Ziguinchor,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14192,2026-02-10,17:06,6572,SN19206182,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,68.26,1,541.59,Orange Money,succes
14193,2026-01-26,11:57,6573,SN02419247,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14194,2026-01-26,13:39,6574,SN09129961,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
14195,2026-01-26,15:49,6575,SN02436739,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14196,2026-02-01,14:28,6575,SN02436739,2,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
14197,2026-01-26,09:17,6576,SN09428330,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Agence Senelec,succes
14198,2026-02-01,18:23,6576,SN09428330,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14199,2026-01-26,13:34,6577,SN05433414,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Free Money,succes
14200,2026-01-26,11:23,6578,SN09674844,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14201,2026-01-26,19:28,6579,SN09833554,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14202,2026-01-26,13:02,6580,SN05802342,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14203,2026-02-01,16:55,6580,SN05802342,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14204,2026-01-26,08:31,6581,SN09368978,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14205,2026-01-26,14:31,6582,SN02860885,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14206,2026-02-01,10:24,6582,SN02860885,2,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
14207,2026-02-18,15:12,6582,SN02860885,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,93.43,1,216.64,Orange Money,succes
14208,2026-01-26,09:49,6583,SN09227349,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14209,2026-02-01,11:10,6583,SN09227349,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14210,2026-01-26,17:44,6584,SN15936070,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
14211,2026-02-01,17:48,6584,SN15936070,15,Louga,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14212,2026-01-28,19:50,6584,SN15936070,15,Louga,DPP,5000,0,125.0,4875.0,59.45,15.7,1,541.59,Agence Senelec,succes
14213,2026-02-21,14:19,6584,SN15936070,15,Louga,DPP,2000,0,50.0,1950.0,14.29,152.93,2,0.0,Wave,succes
14214,2026-01-26,09:51,6585,SN01170094,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14215,2026-01-26,16:20,6586,SN09826924,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14216,2026-02-01,12:46,6586,SN09826924,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14217,2026-02-10,09:55,6586,SN09826924,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,61.48,1,108.32,Wave,succes
14218,2026-02-02,12:22,6586,SN09826924,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,7.9,2,0.0,Orange Money,succes
14219,2026-01-28,20:34,6586,SN09826924,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,12.77,1,324.95,Orange Money,succes
14220,2026-02-18,17:21,6586,SN09826924,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,115.05,1,108.32,Orange Money,succes
14221,2026-01-26,16:51,6587,SN19820280,19,Ziguinchor,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14222,2026-02-01,15:14,6587,SN19820280,19,Ziguinchor,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14223,2026-01-26,15:56,6588,SN01725292,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14224,2026-02-01,17:41,6588,SN01725292,1,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14225,2026-02-10,13:42,6588,SN01725292,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,40.08,1,216.64,Orange Money,succes
14226,2026-01-26,20:52,6589,SN03996087,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14227,2026-01-26,13:46,6590,SN18164215,18,Tambacounda,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
14228,2026-01-26,20:27,6591,SN20282499,20,Matam,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14229,2026-01-26,15:25,6592,SN13915500,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
14230,2026-02-01,16:36,6592,SN13915500,13,Kaolack,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
14231,2026-01-26,20:08,6593,SN02308285,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14232,2026-01-26,14:06,6594,SN04129452,4,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14233,2026-02-01,20:49,6594,SN04129452,4,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
14234,2026-01-31,13:53,6594,SN04129452,4,Dakar,DPP,1000,0,25.0,975.0,11.89,21.54,1,108.32,Wave,succes
14235,2026-02-22,12:08,6594,SN04129452,4,Dakar,DPP,2000,0,50.0,1950.0,23.78,87.83,1,216.64,Orange Money,succes
14236,2026-01-26,17:56,6595,SN12835467,12,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14237,2026-01-26,10:03,6596,SN17463236,17,Kolda,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Orange Money,succes
14238,2026-01-26,18:47,6597,SN02979657,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14239,2026-02-01,13:46,6597,SN02979657,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14240,2026-01-26,17:55,6598,SN11750448,11,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
14241,2026-01-26,08:02,6599,SN09492356,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14242,2026-02-01,18:08,6599,SN09492356,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14243,2026-02-04,12:52,6599,SN09492356,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,17.49,2,0.0,Orange Money,succes
14244,2026-01-26,13:20,6600,SN05152232,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14245,2026-02-01,18:28,6600,SN05152232,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
14246,2026-01-26,19:56,6601,SN04603141,4,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14247,2026-02-01,11:01,6601,SN04603141,4,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Agence Senelec,succes
14248,2026-02-18,10:08,6601,SN04603141,4,Dakar,DPP,1000,0,25.0,975.0,11.89,78.9,1,108.32,Free Money,succes
14249,2026-02-09,12:45,6601,SN04603141,4,Dakar,DPP,1000,0,25.0,975.0,11.89,38.44,1,108.32,Wave,succes
14250,2026-01-26,08:48,6602,SN02409294,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14251,2026-02-01,15:57,6602,SN02409294,2,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
14252,2026-01-26,19:47,6603,SN23751090,23,Sédhiou,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14253,2026-02-01,17:13,6603,SN23751090,23,Sédhiou,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14254,2026-01-27,17:39,6603,SN23751090,23,Sédhiou,DPP,5000,0,125.0,4875.0,59.45,6.39,1,541.59,Orange Money,succes
14255,2026-01-26,12:55,6604,SN02490794,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
14256,2026-01-26,11:37,6605,SN09225611,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
14257,2026-02-01,18:12,6605,SN09225611,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
14258,2026-02-15,20:55,6605,SN09225611,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,110.3,1,108.32,Orange Money,succes
14259,2026-01-26,13:23,6606,SN03621076,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
14260,2026-02-01,12:46,6606,SN03621076,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14261,2026-02-15,13:04,6606,SN03621076,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,91.31,1,324.95,Orange Money,succes
14262,2026-01-26,16:06,6607,SN09115090,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
14263,2026-01-26,11:51,6608,SN19115427,19,Ziguinchor,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
14264,2026-02-01,12:43,6608,SN19115427,19,Ziguinchor,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14265,2026-01-26,12:56,6609,SN01917646,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
14266,2026-01-26,16:10,6610,SN09620446,9,Diourbel,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
14267,2026-01-26,18:28,6611,SN09428622,9,Diourbel,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
14268,2026-01-26,18:46,6612,SN08833848,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
14269,2026-01-26,11:00,6613,SN03905815,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Agence Senelec,succes
14270,2026-02-01,14:49,6613,SN03905815,3,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
14271,2026-02-24,08:27,6613,SN03905815,3,Dakar,DPP,5000,0,125.0,4875.0,54.92,101.9,2,0.0,Orange Money,succes
14272,2026-02-16,08:06,6613,SN03905815,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,65.49,1,216.64,Orange Money,succes
14273,2026-02-12,19:05,6613,SN03905815,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,48.01,1,324.95,Orange Money,succes
